Timestamp;Timezone;Temperature;Humidity;CO2;Noise;Pressure;Move
1444609061;12/10/2015 02:17;18;73;394;36;1015.8;0
1444609364;12/10/2015 02:22;18;73;401;36;1015.8;0
1444609666;12/10/2015 02:27;18;73;398;36;1015.8;0
1444609968;12/10/2015 02:32;17.9;73;395;36;1015.8;0
1444610272;12/10/2015 02:37;17.9;73;393;36;1015.8;0
1444610574;12/10/2015 02:42;17.9;73;400;36;1015.8;0
1444610877;12/10/2015 02:47;17.8;73;399;36;1015.8;0
1444611179;12/10/2015 02:52;17.8;73;401;36;1015.8;0
1444611482;12/10/2015 02:58;17.8;73;396;36;1015.8;0
1444611785;12/10/2015 03:03;17.7;74;400;36;1015.8;0
1444612088;12/10/2015 03:08;17.7;74;401;36;1015.8;0
1444612390;12/10/2015 03:13;17.7;74;400;36;1015.8;0
1444612693;12/10/2015 03:18;17.7;74;396;36;1015.8;0
1444612996;12/10/2015 03:23;17.6;74;393;36;1015.9;0
1444613298;12/10/2015 03:28;17.6;74;396;36;1015.8;0
1444613600;12/10/2015 03:33;17.6;74;403;36;1015.8;0
1444613903;12/10/2015 03:38;17.6;74;406;36;1015.9;0
1444614207;12/10/2015 03:43;17.5;74;395;36;1015.9;0
1444614509;12/10/2015 03:48;17.5;74;403;36;1015.9;0
1444614811;12/10/2015 03:53;17.4;74;403;36;1016;0
1444615115;12/10/2015 03:58;17.4;74;395;36;1015.9;0
1444615418;12/10/2015 04:03;17.4;74;404;36;1015.8;0
1444615719;12/10/2015 04:08;17.4;74;408;36;1015.9;0
1444616022;12/10/2015 04:13;17.3;74;400;36;1015.8;0
1444616326;12/10/2015 04:18;17.3;74;390;36;1015.7;0
1444616629;12/10/2015 04:23;17.3;74;396;36;1015.6;0
1444616930;12/10/2015 04:28;17.2;74;397;36;1015.6;0
1444617233;12/10/2015 04:33;17.2;74;394;36;1015.5;0
1444617535;12/10/2015 04:38;17.2;74;395;36;1015.5;0
1444617838;12/10/2015 04:43;17.2;74;398;36;1015.5;0
1444618142;12/10/2015 04:49;17.1;74;394;36;1015.6;0
1444618445;12/10/2015 04:54;17.1;74;394;36;1015.5;0
1444618746;12/10/2015 04:59;17.1;74;401;36;1015.5;0
1444619049;12/10/2015 05:04;17.1;74;409;36;1015.6;0
1444619352;12/10/2015 05:09;17.1;74;396;36;1015.6;0
1444619654;12/10/2015 05:14;17;74;402;36;1015.6;0
1444619958;12/10/2015 05:19;17;74;405;36;1015.7;0
1444620261;12/10/2015 05:24;17;74;394;36;1015.7;0
1444620563;12/10/2015 05:29;17;74;401;36;1015.8;0
1444620865;12/10/2015 05:34;17;74;399;36;1015.8;0
1444621169;12/10/2015 05:39;17;74;399;36;1015.9;0
1444621471;12/10/2015 05:44;16.9;74;399;36;1016.1;0
1444621773;12/10/2015 05:49;16.9;74;401;36;1016.1;0
1444622076;12/10/2015 05:54;16.9;74;392;36;1016.1;0
1444622378;12/10/2015 05:59;16.9;74;397;36;1016.2;0
1444622680;12/10/2015 06:04;16.9;74;395;36;1016.3;0
1444622984;12/10/2015 06:09;16.9;74;392;36;1016.3;0
1444623286;12/10/2015 06:14;16.8;74;403;36;1016.3;0
1444623589;12/10/2015 06:19;16.8;74;401;36;1016.3;0
1444623892;12/10/2015 06:24;16.8;74;400;36;1016.3;0
1444624193;12/10/2015 06:29;16.8;74;398;36;1016.2;0
1444624495;12/10/2015 06:34;16.8;74;403;36;1016.3;0
1444624801;12/10/2015 06:40;16.8;74;410;36;1016.3;0
1444625103;12/10/2015 06:45;16.7;74;404;42;1016.2;0
1444625132;12/10/2015 06:45;16.7;74;404;50;1016.2;1
1444625435;12/10/2015 06:50;16.7;74;398;41;1016.2;0
1444625737;12/10/2015 06:55;16.8;74;404;39;1016.1;0
1444625767;12/10/2015 06:56;16.8;74;408;57;1016.1;2
1444626068;12/10/2015 07:01;16.8;74;416;46;1016.2;0
1444626371;12/10/2015 07:06;16.8;74;424;45;1016.2;3
1444626674;12/10/2015 07:11;16.8;74;451;52;1016.1;1
1444626701;12/10/2015 07:11;16.8;74;450;63;1016.2;0
1444627004;12/10/2015 07:16;16.9;74;471;52;1016.3;1
1444627306;12/10/2015 07:21;17.1;74;494;44;1016.4;1
1444627607;12/10/2015 07:26;17.2;74;524;39;1016.4;2
1444627910;12/10/2015 07:31;17.3;73;518;36;1016.2;2
1444628212;12/10/2015 07:36;17.4;73;520;36;1016.3;3
1444628515;12/10/2015 07:41;17.5;73;523;36;1016.3;1
1444628817;12/10/2015 07:46;17.5;73;535;41;1016.3;0
1444629120;12/10/2015 07:52;17.4;72;503;38;1016.4;0
1444629424;12/10/2015 07:57;17.3;72;499;36;1016.5;0
1444629726;12/10/2015 08:02;17.1;72;489;36;1016.6;0
1444630028;12/10/2015 08:07;17;73;477;36;1016.7;0
1444630331;12/10/2015 08:12;16.9;73;478;36;1016.8;0
1444630633;12/10/2015 08:17;16.9;73;469;36;1016.9;0
1444630935;12/10/2015 08:22;16.8;73;468;36;1016.9;0
1444631239;12/10/2015 08:27;16.7;73;474;36;1016.9;0
1444631541;12/10/2015 08:32;16.7;73;461;36;1017;0
1444631844;12/10/2015 08:37;16.7;73;459;36;1017;0
1444632146;12/10/2015 08:42;16.6;73;455;36;1017;0
1444632447;12/10/2015 08:47;16.6;73;460;36;1016.9;0
1444632750;12/10/2015 08:52;16.6;73;451;36;1016.9;0
1444633053;12/10/2015 08:57;16.5;73;448;36;1016.9;0
1444633355;12/10/2015 09:02;16.5;73;440;36;1016.9;0
1444633658;12/10/2015 09:07;16.5;73;447;36;1017;0
1444633960;12/10/2015 09:12;16.5;73;441;36;1017;0
1444633991;12/10/2015 09:13;16.5;73;440;49;1017;0
1444634293;12/10/2015 09:18;16.5;73;439;36;1017;0
1444634596;12/10/2015 09:23;16.5;73;434;35;1017;0
1444634899;12/10/2015 09:28;16.4;73;429;36;1017;0
1444635202;12/10/2015 09:33;16.4;74;433;36;1017.1;0
1444635505;12/10/2015 09:38;16.4;74;422;36;1017.2;0
1444635807;12/10/2015 09:43;16.4;74;423;35;1017.3;0
1444636109;12/10/2015 09:48;16.4;74;419;36;1017.4;0
1444636412;12/10/2015 09:53;16.4;74;416;36;1017.5;0
1444636714;12/10/2015 09:58;16.4;74;420;36;1017.6;0
1444637017;12/10/2015 10:03;16.4;74;411;36;1017.6;0
1444637320;12/10/2015 10:08;16.4;74;407;36;1017.7;0
1444637622;12/10/2015 10:13;16.4;74;414;36;1017.7;0
1444637924;12/10/2015 10:18;16.4;74;407;36;1017.7;0
1444638227;12/10/2015 10:23;16.4;74;413;36;1017.7;0
1444638529;12/10/2015 10:28;16.4;74;406;36;1017.7;0
1444638832;12/10/2015 10:33;16.3;74;412;36;1017.7;0
1444639135;12/10/2015 10:38;16.4;74;408;36;1017.7;0
1444639437;12/10/2015 10:43;16.3;74;407;36;1017.7;0
1444639740;12/10/2015 10:49;16.3;74;396;36;1017.8;0
1444640042;12/10/2015 10:54;16.3;74;395;36;1017.8;0
1444640345;12/10/2015 10:59;16.3;74;397;36;1017.9;0
1444640647;12/10/2015 11:04;16.3;74;397;36;1017.9;0
1444640951;12/10/2015 11:09;16.3;74;397;36;1017.9;0
1444641254;12/10/2015 11:14;16.3;74;397;36;1017.8;0
1444641557;12/10/2015 11:19;16.3;74;405;36;1017.9;0
1444641860;12/10/2015 11:24;16.3;74;402;36;1017.9;0
1444642164;12/10/2015 11:29;16.4;74;390;36;1018;0
1444642467;12/10/2015 11:34;16.3;74;404;36;1017.9;0
1444642769;12/10/2015 11:39;16.4;74;408;36;1018;0
1444643072;12/10/2015 11:44;16.3;74;400;36;1018;0
1444643374;12/10/2015 11:49;16.3;74;399;36;1018;0
1444643677;12/10/2015 11:54;16.3;74;395;36;1018;0
1444643979;12/10/2015 11:59;16.3;74;395;36;1018.2;0
1444644283;12/10/2015 12:04;16.3;74;399;36;1018;0
1444644585;12/10/2015 12:09;16.3;74;397;36;1017.9;0
1444644888;12/10/2015 12:14;16.3;74;401;36;1018;0
1444645190;12/10/2015 12:19;16.4;74;398;36;1018;0
1444645492;12/10/2015 12:24;16.4;74;394;36;1018;0
1444645794;12/10/2015 12:29;16.4;74;411;40;1018;0
1444646096;12/10/2015 12:34;16.4;74;410;36;1018.2;0
1444646400;12/10/2015 12:40;16.4;74;412;38;1018.2;0
1444646702;12/10/2015 12:45;16.4;74;403;40;1018;0
1444646732;12/10/2015 12:45;16.4;74;408;49;1018;1
1444647035;12/10/2015 12:50;16.5;74;409;43;1018;2
1444647338;12/10/2015 12:55;16.5;74;422;39;1017.9;0
1444647641;12/10/2015 13:00;16.5;75;423;39;1017.9;0
1444647943;12/10/2015 13:05;16.5;75;420;36;1017.9;0
1444648246;12/10/2015 13:10;16.5;75;428;36;1017.9;0
1444648549;12/10/2015 13:15;16.5;75;435;36;1017.9;0
1444648851;12/10/2015 13:20;16.5;75;444;38;1017.8;0
1444649153;12/10/2015 13:25;16.5;75;425;38;1017.7;0
1444649456;12/10/2015 13:30;16.5;75;440;41;1017.6;0
1444649759;12/10/2015 13:35;16.5;75;444;43;1017.6;0
1444649789;12/10/2015 13:36;16.5;75;446;49;1017.6;0
1444650091;12/10/2015 13:41;16.6;75;458;43;1017.6;0
1444650394;12/10/2015 13:46;16.6;75;523;44;1017.5;0
1444650462;12/10/2015 13:47;16.7;75;510;47;1017.5;0
1444650765;12/10/2015 13:52;16.7;75;498;41;1017.5;1
1444651067;12/10/2015 13:57;16.7;75;502;39;1017.5;2
1444651371;12/10/2015 14:02;16.7;75;511;39;1017.4;1
1444651673;12/10/2015 14:07;16.7;75;514;42;1017.3;0
1444651976;12/10/2015 14:12;16.7;75;519;40;1017.3;0
1444652278;12/10/2015 14:17;16.7;75;519;41;1017.2;0
1444652308;12/10/2015 14:18;16.7;75;519;54;1017.2;0
1444652611;12/10/2015 14:23;16.7;75;521;38;1017.1;0
1444652914;12/10/2015 14:28;16.7;75;547;36;1017.1;0
1444653142;12/10/2015 14:32;16.8;75;554;47;1017.1;0
1444653444;12/10/2015 14:37;16.8;75;550;66;1017;1
1444653747;12/10/2015 14:42;16.8;76;547;72;1017.1;2
1444654051;12/10/2015 14:47;16.9;76;562;76;1017.1;0
1444654353;12/10/2015 14:52;17;75;573;74;1017;1
1444654655;12/10/2015 14:57;17;75;582;65;1017;0
1444654957;12/10/2015 15:02;17.1;75;584;46;1017;1
1444655260;12/10/2015 15:07;17.1;75;570;39;1017;0
1444655563;12/10/2015 15:12;17.1;75;563;42;1017;1
1444655866;12/10/2015 15:17;17.1;76;554;39;1016.9;2
1444656169;12/10/2015 15:22;17.1;77;565;39;1017;1
1444656472;12/10/2015 15:27;17.1;77;570;37;1017;0
1444656774;12/10/2015 15:32;17.1;77;562;37;1017;0
1444657076;12/10/2015 15:37;17.1;77;561;36;1016.9;0
1444657378;12/10/2015 15:42;17;77;554;36;1016.9;0
1444657683;12/10/2015 15:48;17;77;546;36;1016.9;0
1444657986;12/10/2015 15:53;17;77;559;36;1016.9;0
1444658288;12/10/2015 15:58;17;77;563;37;1016.8;0
1444658591;12/10/2015 16:03;17;77;555;41;1016.8;0
1444658621;12/10/2015 16:03;17;77;560;48;1016.8;0
1444658923;12/10/2015 16:08;17;77;557;54;1016.8;0
1444659226;12/10/2015 16:13;16.9;77;556;50;1016.8;1
1444659527;12/10/2015 16:18;16.9;77;553;48;1016.8;0
1444659829;12/10/2015 16:23;16.9;77;550;42;1016.8;1
1444659860;12/10/2015 16:24;16.9;77;554;56;1016.8;0
1444660162;12/10/2015 16:29;16.9;77;553;38;1016.8;2
1444660464;12/10/2015 16:34;16.9;77;564;36;1016.8;1
1444660767;12/10/2015 16:39;16.9;77;578;36;1016.8;0
1444661070;12/10/2015 16:44;16.9;77;571;36;1016.7;0
1444661372;12/10/2015 16:49;16.9;77;574;36;1016.8;0
1444661675;12/10/2015 16:54;16.9;76;560;36;1016.8;0
1444661977;12/10/2015 16:59;16.9;76;563;36;1016.9;0
1444662279;12/10/2015 17:04;16.9;76;567;36;1016.9;1
1444662582;12/10/2015 17:09;16.9;76;566;36;1016.9;0
1444662885;12/10/2015 17:14;16.8;76;564;36;1016.9;1
1444663187;12/10/2015 17:19;16.9;76;564;36;1016.9;0
1444663489;12/10/2015 17:24;16.8;76;553;42;1017;2
1444663518;12/10/2015 17:25;16.8;76;555;55;1017;0
1444663821;12/10/2015 17:30;16.9;76;563;46;1016.9;0
1444664124;12/10/2015 17:35;16.9;76;559;40;1017;1
1444664426;12/10/2015 17:40;16.9;76;567;37;1016.9;0
1444664729;12/10/2015 17:45;16.9;76;574;39;1016.9;0
1444664758;12/10/2015 17:45;16.9;76;576;48;1016.9;1
1444665061;12/10/2015 17:51;16.9;76;585;39;1016.9;0
1444665364;12/10/2015 17:56;16.9;76;589;44;1017;1
1444665394;12/10/2015 17:56;16.9;77;591;50;1017;0
1444665697;12/10/2015 18:01;16.9;77;600;50;1017;0
1444666000;12/10/2015 18:06;16.9;77;587;47;1017.1;1
1444666300;12/10/2015 18:11;16.9;77;546;42;1017.1;2
1444666603;12/10/2015 18:16;16.9;77;551;42;1017.2;0
1444666905;12/10/2015 18:21;16.9;77;560;43;1017.2;1
1444667208;12/10/2015 18:26;16.9;77;565;41;1017.3;0
1444667242;12/10/2015 18:27;16.9;77;577;56;1017.3;1
1444667546;12/10/2015 18:32;16.9;77;592;42;1017.3;2
1444667849;12/10/2015 18:37;16.9;76;561;59;1017.3;0
1444668150;12/10/2015 18:42;16.9;76;548;60;1017.4;1
1444668453;12/10/2015 18:47;16.9;76;534;60;1017.4;0
1444668668;12/10/2015 18:51;16.9;76;519;47;1017.4;2
1444668971;12/10/2015 18:56;16.8;76;515;60;1017.5;0
1444669273;12/10/2015 19:01;16.8;76;516;60;1017.5;1
1444669576;12/10/2015 19:06;16.8;76;507;60;1017.5;0
1444669879;12/10/2015 19:11;16.8;76;508;58;1017.6;2
1444670182;12/10/2015 19:16;16.8;76;509;59;1017.6;1
1444670484;12/10/2015 19:21;16.8;76;486;59;1017.5;2
1444670785;12/10/2015 19:26;16.8;76;491;58;1017.6;0
1444671088;12/10/2015 19:31;16.7;76;502;58;1017.7;0
1444671391;12/10/2015 19:36;16.7;76;515;59;1017.7;1
1444671693;12/10/2015 19:41;16.7;76;519;59;1017.7;2
1444671996;12/10/2015 19:46;16.7;76;540;58;1017.7;0
1444672298;12/10/2015 19:51;16.7;76;524;59;1017.7;1
1444672600;12/10/2015 19:56;16.8;76;532;59;1017.7;0
1444672902;12/10/2015 20:01;16.8;76;535;59;1017.7;2
1444673205;12/10/2015 20:06;16.8;76;532;61;1017.7;0
1444673508;12/10/2015 20:11;16.7;76;534;59;1017.8;0
1444673810;12/10/2015 20:16;16.8;76;529;60;1017.8;1
1444674113;12/10/2015 20:21;16.8;76;514;59;1017.8;0
1444674415;12/10/2015 20:26;16.8;76;516;60;1017.8;2
1444674718;12/10/2015 20:31;16.7;76;509;58;1017.9;1
1444675020;12/10/2015 20:37;16.8;76;499;53;1017.9;0
1444675323;12/10/2015 20:42;16.8;76;502;55;1018;1
1444675625;12/10/2015 20:47;16.8;76;506;56;1018;0
1444675928;12/10/2015 20:52;16.8;76;549;59;1018.2;2
1444676231;12/10/2015 20:57;16.8;76;568;59;1018;0
1444676533;12/10/2015 21:02;16.8;76;579;59;1018;1
1444676837;12/10/2015 21:07;16.9;76;600;61;1018;0
1444677139;12/10/2015 21:12;16.9;76;609;61;1018.2;3
1444677441;12/10/2015 21:17;16.9;76;603;59;1018.2;0
1444677743;12/10/2015 21:22;16.9;76;598;59;1018.2;0
1444678046;12/10/2015 21:27;17;76;619;54;1018.2;1
1444678348;12/10/2015 21:32;17;76;614;53;1018.2;0
1444678652;12/10/2015 21:37;17.1;76;593;53;1018.3;2
1444678954;12/10/2015 21:42;17.1;76;610;54;1018.2;0
1444679257;12/10/2015 21:47;17.2;75;613;53;1018.2;0
1444679560;12/10/2015 21:52;17.3;75;622;54;1018.2;0
1444679861;12/10/2015 21:57;17.4;75;626;55;1018.2;0
1444679933;12/10/2015 21:58;17.5;75;612;55;1018.2;0
1444680234;12/10/2015 22:03;17.6;75;617;54;1018.2;0
1444680537;12/10/2015 22:08;17.7;75;615;54;1018;0
1444680839;12/10/2015 22:13;17.8;75;628;55;1018;0
1444681141;12/10/2015 22:19;17.8;75;618;54;1018;0
1444681444;12/10/2015 22:24;17.9;75;618;55;1018;0
1444681746;12/10/2015 22:29;18;74;625;53;1018;0
1444682049;12/10/2015 22:34;18.1;74;625;52;1018;0
1444682351;12/10/2015 22:39;18.1;74;624;53;1018;0
1444682653;12/10/2015 22:44;18.2;74;624;53;1017.9;0
1444682955;12/10/2015 22:49;18.3;74;615;52;1017.9;0
1444683257;12/10/2015 22:54;18.3;74;620;53;1018;0
1444683559;12/10/2015 22:59;18.4;74;612;51;1018;0
1444683861;12/10/2015 23:04;18.5;74;602;54;1018;0
1444684164;12/10/2015 23:09;18.6;74;600;55;1018;0
1444684466;12/10/2015 23:14;18.6;73;603;54;1018;0
1444684769;12/10/2015 23:19;18.7;73;591;54;1018.2;0
1444685071;12/10/2015 23:24;18.8;73;589;55;1018.2;0
1444685373;12/10/2015 23:29;18.8;73;580;54;1018.2;0
1444685677;12/10/2015 23:34;18.9;73;584;53;1018.2;0
1444685980;12/10/2015 23:39;18.9;73;568;53;1018;0
1444686283;12/10/2015 23:44;18.9;73;574;53;1018;0
1444686585;12/10/2015 23:49;18.9;73;573;54;1018;0
1444686888;12/10/2015 23:54;18.9;73;572;46;1018;0
1444687190;12/10/2015 23:59;18.9;72;577;36;1018.2;0
1444687493;13/10/2015 00:04;18.9;72;569;36;1018.2;0
1444687795;13/10/2015 00:09;18.9;72;566;36;1018.2;0
1444688098;13/10/2015 00:14;18.9;72;556;36;1018;0
1444688400;13/10/2015 00:20;18.8;72;546;36;1018;0
1444688702;13/10/2015 00:25;18.8;72;532;36;1017.9;0
1444689004;13/10/2015 00:30;18.7;72;541;36;1017.9;0
1444689307;13/10/2015 00:35;18.7;72;525;36;1017.8;0
1444689610;13/10/2015 00:40;18.7;72;525;36;1017.6;0
1444689913;13/10/2015 00:45;18.6;72;526;36;1017.6;0
1444690217;13/10/2015 00:50;18.6;72;524;36;1017.5;0
1444690520;13/10/2015 00:55;18.6;72;513;36;1017.5;0
1444690824;13/10/2015 01:00;18.6;72;505;36;1017.5;0
1444691127;13/10/2015 01:05;18.6;72;499;36;1017.5;0
1444691430;13/10/2015 01:10;18.5;72;505;36;1017.6;0
1444691732;13/10/2015 01:15;18.5;72;491;36;1017.7;0
1444692035;13/10/2015 01:20;18.4;72;501;36;1017.7;0
1444692337;13/10/2015 01:25;18.4;72;494;36;1017.7;0
1444692639;13/10/2015 01:30;18.4;72;497;36;1017.6;0
1444692942;13/10/2015 01:35;18.3;72;488;36;1017.6;0
1444693244;13/10/2015 01:40;18.3;72;485;36;1017.5;0
1444693547;13/10/2015 01:45;18.3;72;476;36;1017.6;0
1444693850;13/10/2015 01:50;18.2;72;478;36;1017.5;0
1444694152;13/10/2015 01:55;18.2;72;481;36;1017.5;0
1444694454;13/10/2015 02:00;18.2;72;477;36;1017.5;0
1444694758;13/10/2015 02:05;18.1;72;471;36;1017.5;0
1444695060;13/10/2015 02:11;18.1;72;475;36;1017.6;0
1444695362;13/10/2015 02:16;18.1;72;478;36;1017.6;0
1444695665;13/10/2015 02:21;18;72;470;36;1017.5;0
1444695967;13/10/2015 02:26;18;72;472;36;1017.5;0
1444696270;13/10/2015 02:31;17.9;72;472;36;1017.5;0
1444696574;13/10/2015 02:36;17.9;72;467;36;1017.3;0
1444696587;13/10/2015 02:36;17.9;72;462;47;1017.3;0
1444696889;13/10/2015 02:41;17.9;72;463;36;1017.3;0
1444697192;13/10/2015 02:46;17.9;72;473;36;1017.3;0
1444697494;13/10/2015 02:51;17.8;72;459;36;1017.3;0
1444697796;13/10/2015 02:56;17.8;72;462;36;1017.3;0
1444698099;13/10/2015 03:01;17.8;72;462;36;1017.3;0
1444698402;13/10/2015 03:06;17.7;72;459;36;1017.3;0
1444698704;13/10/2015 03:11;17.7;72;466;36;1017.3;0
1444699007;13/10/2015 03:16;17.7;72;458;36;1017.3;0
1444699309;13/10/2015 03:21;17.6;72;459;36;1017.2;0
1444699612;13/10/2015 03:26;17.6;72;458;36;1017.2;0
1444699915;13/10/2015 03:31;17.6;72;456;36;1017.2;0
1444700218;13/10/2015 03:36;17.5;72;453;36;1017.1;0
1444700520;13/10/2015 03:42;17.5;72;452;36;1017.1;0
1444700822;13/10/2015 03:47;17.5;72;453;36;1017;0
1444701125;13/10/2015 03:52;17.5;72;451;36;1017.1;0
1444701428;13/10/2015 03:57;17.4;72;457;36;1017;0
1444701732;13/10/2015 04:02;17.4;72;454;36;1016.9;0
1444702034;13/10/2015 04:07;17.4;73;452;36;1016.9;0
1444702336;13/10/2015 04:12;17.4;73;455;36;1016.9;0
1444702639;13/10/2015 04:17;17.3;73;456;36;1016.9;0
1444702942;13/10/2015 04:22;17.3;73;455;36;1017;0
1444703244;13/10/2015 04:27;17.3;73;451;36;1017;0
1444703547;13/10/2015 04:32;17.3;73;449;36;1017;0
1444703850;13/10/2015 04:37;17.3;73;453;36;1017;0
1444704153;13/10/2015 04:42;17.3;73;459;36;1017;0
1444704457;13/10/2015 04:47;17.2;73;452;36;1017;0
1444704758;13/10/2015 04:52;17.2;73;441;36;1016.9;0
1444705061;13/10/2015 04:57;17.2;73;447;36;1016.9;0
1444705363;13/10/2015 05:02;17.2;73;433;36;1016.8;0
1444705667;13/10/2015 05:07;17.2;73;435;36;1016.8;0
1444705971;13/10/2015 05:12;17.2;73;440;36;1016.8;0
1444706273;13/10/2015 05:17;17.1;73;441;36;1016.8;0
1444706575;13/10/2015 05:22;17.1;73;443;36;1016.7;0
1444706878;13/10/2015 05:27;17.1;73;442;36;1016.7;0
1444707181;13/10/2015 05:33;17.1;73;435;36;1016.7;0
1444707483;13/10/2015 05:38;17.1;73;438;36;1016.6;0
1444707786;13/10/2015 05:43;17.1;73;434;36;1016.7;0
1444708089;13/10/2015 05:48;17;73;432;36;1016.7;0
1444708392;13/10/2015 05:53;17;73;429;36;1016.6;0
1444708694;13/10/2015 05:58;17;73;437;36;1016.6;0
1444708997;13/10/2015 06:03;17;73;418;36;1016.6;0
1444709300;13/10/2015 06:08;17;73;414;36;1016.6;0
1444709603;13/10/2015 06:13;17;73;424;36;1016.6;0
1444709905;13/10/2015 06:18;16.9;73;420;36;1016.5;0
1444710207;13/10/2015 06:23;16.9;73;425;36;1016.5;0
1444710510;13/10/2015 06:28;16.9;73;414;36;1016.5;0
1444710813;13/10/2015 06:33;16.9;73;411;36;1016.6;0
1444711116;13/10/2015 06:38;16.9;73;427;36;1016.6;1
1444711417;13/10/2015 06:43;16.9;73;424;42;1016.6;0
1444711719;13/10/2015 06:48;16.8;73;446;39;1016.6;0
1444711781;13/10/2015 06:49;16.8;73;450;47;1016.6;1
1444712082;13/10/2015 06:54;16.9;73;464;52;1016.6;2
1444712384;13/10/2015 06:59;16.9;73;464;46;1016.6;0
1444712688;13/10/2015 07:04;16.9;73;470;42;1016.6;3
1444712822;13/10/2015 07:07;16.9;73;473;47;1016.6;0
1444713124;13/10/2015 07:12;16.9;73;482;44;1016.6;3
1444713426;13/10/2015 07:17;16.8;73;478;45;1016.6;1
1444713457;13/10/2015 07:17;16.8;73;478;50;1016.6;2
1444713759;13/10/2015 07:22;16.9;73;486;49;1016.6;1
1444714062;13/10/2015 07:27;16.8;73;498;46;1016.6;1
1444714366;13/10/2015 07:32;16.8;73;486;36;1016.6;0
1444714668;13/10/2015 07:37;16.7;73;486;36;1016.7;1
1444714970;13/10/2015 07:42;16.7;73;484;36;1016.6;2
1444715273;13/10/2015 07:47;16.7;73;473;36;1016.6;0
1444715577;13/10/2015 07:52;16.7;73;463;36;1016.7;1
1444715879;13/10/2015 07:57;16.6;73;457;36;1016.7;3
1444716182;13/10/2015 08:03;16.6;73;451;36;1016.8;1
1444716484;13/10/2015 08:08;16.6;73;446;36;1016.8;0
1444716786;13/10/2015 08:13;16.6;73;442;36;1016.8;0
1444717089;13/10/2015 08:18;16.5;73;446;36;1016.9;0
1444717392;13/10/2015 08:23;16.5;73;439;36;1017;0
1444717694;13/10/2015 08:28;16.5;73;434;36;1017;0
1444717997;13/10/2015 08:33;16.5;73;428;36;1017.1;0
1444718299;13/10/2015 08:38;16.5;73;434;35;1017.1;0
1444718602;13/10/2015 08:43;16.5;73;420;37;1017.2;0
1444718904;13/10/2015 08:48;16.4;73;429;36;1017.2;0
1444719206;13/10/2015 08:53;16.4;73;428;36;1017.3;0
1444719508;13/10/2015 08:58;16.4;73;425;36;1017.4;0
1444719811;13/10/2015 09:03;16.4;74;415;36;1017.4;0
1444720114;13/10/2015 09:08;16.4;74;424;35;1017.5;0
1444720417;13/10/2015 09:13;16.4;74;416;36;1017.5;0
1444720719;13/10/2015 09:18;16.3;74;402;36;1017.6;0
1444721023;13/10/2015 09:23;16.3;74;412;36;1017.7;0
1444721325;13/10/2015 09:28;16.3;74;404;35;1017.8;0
1444721627;13/10/2015 09:33;16.3;74;404;36;1017.9;0
1444721931;13/10/2015 09:38;16.3;74;392;35;1017.9;0
1444722235;13/10/2015 09:43;16.3;74;412;36;1018;0
1444722537;13/10/2015 09:48;16.3;74;405;35;1018;0
1444722838;13/10/2015 09:53;16.3;74;398;36;1018;0
1444723140;13/10/2015 09:59;16.2;74;399;36;1018.2;0
1444723443;13/10/2015 10:04;16.2;74;395;36;1018.2;0
1444723745;13/10/2015 10:09;16.2;74;397;36;1018.3;0
1444724049;13/10/2015 10:14;16.2;74;397;36;1018.4;0
1444724352;13/10/2015 10:19;16.2;74;403;35;1018.5;0
1444724653;13/10/2015 10:24;16.2;74;399;36;1018.5;0
1444724956;13/10/2015 10:29;16.2;74;399;36;1018.5;0
1444725260;13/10/2015 10:34;16.2;74;405;36;1018.6;0
1444725563;13/10/2015 10:39;16.2;74;403;35;1018.6;0
1444725864;13/10/2015 10:44;16.2;74;402;36;1018.6;0
1444726167;13/10/2015 10:49;16.1;74;392;35;1018.7;0
1444726471;13/10/2015 10:54;16.1;74;399;36;1018.8;0
1444726775;13/10/2015 10:59;16.1;74;404;36;1018.8;0
1444727077;13/10/2015 11:04;16.1;74;397;36;1018.9;0
1444727379;13/10/2015 11:09;16.1;74;402;36;1018.9;0
1444727682;13/10/2015 11:14;16.1;74;407;36;1018.9;0
1444727985;13/10/2015 11:19;16.1;74;397;36;1019;0
1444728288;13/10/2015 11:24;16.1;74;399;36;1019;0
1444728591;13/10/2015 11:29;16.1;74;393;36;1019;0
1444728893;13/10/2015 11:34;16.1;74;397;36;1018.9;0
1444729196;13/10/2015 11:39;16.1;74;407;36;1018.9;0
1444729499;13/10/2015 11:44;16.1;74;394;36;1018.9;0
1444729802;13/10/2015 11:50;16.1;74;396;35;1018.9;0
1444730105;13/10/2015 11:55;16.1;74;407;36;1018.8;0
1444730407;13/10/2015 12:00;16.1;74;394;36;1018.9;0
1444730710;13/10/2015 12:05;16.2;74;399;36;1018.9;0
1444731012;13/10/2015 12:10;16.2;74;400;35;1019;0
1444731315;13/10/2015 12:15;16.2;74;398;36;1019;0
1444731617;13/10/2015 12:20;16.2;74;403;35;1019;0
1444731920;13/10/2015 12:25;16.2;74;399;36;1019;0
1444732222;13/10/2015 12:30;16.2;74;400;39;1019;0
1444732526;13/10/2015 12:35;16.2;74;403;36;1019;0
1444732829;13/10/2015 12:40;16.3;74;395;37;1018.9;0
1444733132;13/10/2015 12:45;16.3;74;400;38;1019;1
1444733376;13/10/2015 12:49;16.3;74;397;40;1019;0
1444733409;13/10/2015 12:50;16.3;74;400;57;1019;2
